2022;3;16;21;Viernes;20 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Sábado;21 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Domingo;22 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Lunes;23 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Martes;24 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Miércoles;25 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Jueves;26 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Viernes;27 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Sábado;28 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Domingo;29 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Lunes;30 ; MAYO;160.900;SMR;BOG
2022;3;16;21;Martes;31 ; MAYO;155.703;SMR;BOG
2022;3;16;21;Miércoles;1 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Jueves;2 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Viernes;3 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Sábado;4 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Domingo;5 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Lunes;6 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Martes;7 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Miércoles;8 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Jueves;9 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Viernes;10 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Sábado;11 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Domingo;12 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Lunes;13 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Martes;14 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Miércoles;15 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Jueves;16 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Viernes;17 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Sábado;18 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Domingo;19 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Lunes;20 ; JUNIO;165.100;SMR;BOG
2022;3;16;21;Martes;21 ; JUNIO;165.100;SMR;BOG
2022;3;16;21;Miércoles;22 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Jueves;23 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Viernes;24 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Sábado;25 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Domingo;26 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Lunes;27 ; JUNIO;354.200;SMR;BOG
2022;3;16;21;Martes;28 ; JUNIO;165.100;SMR;BOG
2022;3;16;21;Miércoles;29 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Jueves;30 ; JUNIO;155.703;SMR;BOG
2022;3;16;21;Viernes;1 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Sábado;2 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Domingo;3 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Lunes;4 ; JULIO;354.200;SMR;BOG
2022;3;16;21;Martes;5 ; JULIO;175.600;SMR;BOG
2022;3;16;21;Miércoles;6 ; JULIO;155.703;SMR;BOG
